timestamp,city,source,pm2_5
2025-07-23 04:14:47,Manila,Open-Meteo,13.5
timestamp,city,source,pm2_5
2025-07-23 04:14:47,Manila,Open-Meteo,13.5
2025-07-23 04:15:01,Quezon City,Open-Meteo,11.7
2025-07-23 04:15:01,Quezon City,Open-Meteo,11.7
2025-07-23 04:15:04,Taguig,Open-Meteo,11.1
2025-07-23 04:15:04,Taguig,Open-Meteo,11.1
2025-07-23 04:15:07,Manila,Open-Meteo,13.5
2025-07-23 04:15:07,Makati,Open-Meteo,11.1
2025-07-23 04:15:07,Makati,Open-Meteo,11.1
2025-07-23 04:15:10,Quezon City,Open-Meteo,11.7
2025-07-23 04:15:10,Pasig,Open-Meteo,11.1
2025-07-23 04:15:10,Pasig,Open-Meteo,11.1
2025-07-23 04:15:10,Manila,Open-Meteo,13.5
2025-07-23 04:15:12,Manila,Open-Meteo,13.5
2025-07-23 04:15:13,Taguig,Open-Meteo,11.1
2025-07-23 04:15:13,Manila,Open-Meteo,13.5
2025-07-23 04:15:13,Pasay,Open-Meteo,11.1
2025-07-23 04:15:13,Pasay,Open-Meteo,11.1
2025-07-23 04:15:13,Quezon City,Open-Meteo,11.7
2025-07-23 04:15:15,Quezon City,Open-Meteo,11.7
2025-07-23 04:15:16,Makati,Open-Meteo,11.1
2025-07-23 04:15:16,Quezon City,Open-Meteo,11.7
2025-07-23 04:15:16,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:15:16,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:15:16,Taguig,Open-Meteo,11.1
2025-07-23 04:15:18,Taguig,Open-Meteo,11.1
2025-07-23 04:15:19,Pasig,Open-Meteo,11.1
2025-07-23 04:15:19,Taguig,Open-Meteo,11.1
2025-07-23 04:15:19,Parañaque,Open-Meteo,11.1
2025-07-23 04:15:19,Parañaque,Open-Meteo,11.1
2025-07-23 04:15:20,Makati,Open-Meteo,11.1
2025-07-23 04:15:21,Makati,Open-Meteo,11.1
2025-07-23 04:15:22,Pasay,Open-Meteo,11.1
2025-07-23 04:15:22,Makati,Open-Meteo,11.1
2025-07-23 04:15:22,Caloocan,Open-Meteo,13.5
2025-07-23 04:15:22,Caloocan,Open-Meteo,13.5
2025-07-23 04:15:23,Pasig,Open-Meteo,11.1
2025-07-23 04:15:24,Pasig,Open-Meteo,11.1
2025-07-23 04:15:25,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:15:25,Pasig,Open-Meteo,11.1
2025-07-23 04:15:25,San Juan,Open-Meteo,11.7
2025-07-23 04:15:25,San Juan,Open-Meteo,11.7
2025-07-23 04:15:26,Pasay,Open-Meteo,11.1
2025-07-23 04:15:28,Pasay,Open-Meteo,11.1
2025-07-23 04:15:28,Parañaque,Open-Meteo,11.1
2025-07-23 04:15:28,Pasay,Open-Meteo,11.1
2025-07-23 04:15:28,Las Piñas,Open-Meteo,10.3
2025-07-23 04:15:28,Las Piñas,Open-Meteo,10.3
2025-07-23 04:15:29,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:15:31,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:15:31,Caloocan,Open-Meteo,13.5
2025-07-23 04:15:31,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:15:31,Marikina,Open-Meteo,11.7
2025-07-23 04:15:32,Marikina,Open-Meteo,11.7
2025-07-23 04:15:32,Parañaque,Open-Meteo,11.1
2025-07-23 04:15:34,Parañaque,Open-Meteo,11.1
2025-07-23 04:15:34,San Juan,Open-Meteo,11.7
2025-07-23 04:15:35,Valenzuela,Open-Meteo,13.5
2025-07-23 04:15:35,Parañaque,Open-Meteo,11.1
2025-07-23 04:15:35,Valenzuela,Open-Meteo,13.5
2025-07-23 04:15:35,Caloocan,Open-Meteo,13.5
2025-07-23 04:15:37,Caloocan,Open-Meteo,13.5
2025-07-23 04:15:37,Las Piñas,Open-Meteo,10.3
2025-07-23 04:15:38,Jakarta,Open-Meteo,124.8
2025-07-23 04:15:38,Jakarta,Open-Meteo,124.8
2025-07-23 04:15:38,Caloocan,Open-Meteo,13.5
2025-07-23 04:15:38,San Juan,Open-Meteo,11.7
2025-07-23 04:15:40,San Juan,Open-Meteo,11.7
2025-07-23 04:15:40,Marikina,Open-Meteo,11.7
2025-07-23 04:15:41,Surabaya,Open-Meteo,78.5
2025-07-23 04:15:41,San Juan,Open-Meteo,11.7
2025-07-23 04:15:41,Surabaya,Open-Meteo,78.5
2025-07-23 04:15:41,Las Piñas,Open-Meteo,10.3
2025-07-23 04:15:43,Las Piñas,Open-Meteo,10.3
2025-07-23 04:15:43,Valenzuela,Open-Meteo,13.5
2025-07-23 04:15:44,Bandung,Open-Meteo,89.6
2025-07-23 04:15:44,Las Piñas,Open-Meteo,10.3
2025-07-23 04:15:44,Bandung,Open-Meteo,89.6
2025-07-23 04:15:44,Marikina,Open-Meteo,11.7
2025-07-23 04:15:46,Marikina,Open-Meteo,11.7
2025-07-23 04:15:46,Jakarta,Open-Meteo,124.8
2025-07-23 04:15:47,Marikina,Open-Meteo,11.7
2025-07-23 04:15:47,Medan,Open-Meteo,27.9
2025-07-23 04:15:47,Valenzuela,Open-Meteo,13.5
2025-07-23 04:15:47,Medan,Open-Meteo,27.9
2025-07-23 04:15:49,Valenzuela,Open-Meteo,13.5
2025-07-23 04:15:49,Surabaya,Open-Meteo,78.5
2025-07-23 04:15:50,Semarang,Open-Meteo,34.1
2025-07-23 04:15:50,Valenzuela,Open-Meteo,13.5
2025-07-23 04:15:50,Jakarta,Open-Meteo,124.8
2025-07-23 04:15:50,Semarang,Open-Meteo,34.1
2025-07-23 04:15:52,Jakarta,Open-Meteo,124.8
2025-07-23 04:15:52,Bandung,Open-Meteo,89.6
2025-07-23 04:15:53,Jakarta,Open-Meteo,124.8
2025-07-23 04:15:53,Makassar,Open-Meteo,30.5
2025-07-23 04:15:53,Surabaya,Open-Meteo,78.5
2025-07-23 04:15:53,Makassar,Open-Meteo,30.5
2025-07-23 04:15:55,Surabaya,Open-Meteo,78.5
2025-07-23 04:15:56,Medan,Open-Meteo,27.9
2025-07-23 04:15:56,Surabaya,Open-Meteo,78.5
2025-07-23 04:15:56,Depok,Open-Meteo,124.8
2025-07-23 04:15:56,Bandung,Open-Meteo,89.6
2025-07-23 04:15:56,Depok,Open-Meteo,124.8
2025-07-23 04:15:58,Bandung,Open-Meteo,89.6
2025-07-23 04:15:59,Semarang,Open-Meteo,34.1
2025-07-23 04:15:59,Bandung,Open-Meteo,89.6
2025-07-23 04:15:59,Tangerang,Open-Meteo,83.8
2025-07-23 04:15:59,Medan,Open-Meteo,27.9
2025-07-23 04:15:59,Tangerang,Open-Meteo,83.8
2025-07-23 04:16:01,Medan,Open-Meteo,27.9
2025-07-23 04:16:02,Makassar,Open-Meteo,30.5
2025-07-23 04:16:02,Medan,Open-Meteo,27.9
2025-07-23 04:16:03,Semarang,Open-Meteo,34.1
2025-07-23 04:16:05,Depok,Open-Meteo,124.8
2025-07-23 04:16:05,Semarang,Open-Meteo,34.1
2025-07-23 04:16:05,Semarang,Open-Meteo,34.1
2025-07-23 04:16:06,Makassar,Open-Meteo,30.5
2025-07-23 04:16:08,Tangerang,Open-Meteo,83.8
2025-07-23 04:16:08,Makassar,Open-Meteo,30.5
2025-07-23 04:16:08,Makassar,Open-Meteo,30.5
2025-07-23 04:16:09,Depok,Open-Meteo,124.8
2025-07-23 04:16:09,Manila,Open-Meteo,13.5
2025-07-23 04:16:09,Manila,Open-Meteo,13.5
2025-07-23 04:16:11,Depok,Open-Meteo,124.8
2025-07-23 04:16:11,Depok,Open-Meteo,124.8
2025-07-23 04:16:12,Tangerang,Open-Meteo,83.8
2025-07-23 04:16:12,Quezon City,Open-Meteo,11.7
2025-07-23 04:16:12,Quezon City,Open-Meteo,11.7
2025-07-23 04:16:14,Tangerang,Open-Meteo,83.8
2025-07-23 04:16:14,Tangerang,Open-Meteo,83.8
2025-07-23 04:16:15,Taguig,Open-Meteo,11.1
2025-07-23 04:16:15,Taguig,Open-Meteo,11.1
2025-07-23 04:16:18,Manila,Open-Meteo,13.5
2025-07-23 04:16:18,Makati,Open-Meteo,11.1
2025-07-23 04:16:18,Makati,Open-Meteo,11.1
2025-07-23 04:16:21,Quezon City,Open-Meteo,11.7
2025-07-23 04:16:21,Pasig,Open-Meteo,11.1
2025-07-23 04:16:21,Pasig,Open-Meteo,11.1
2025-07-23 04:16:24,Taguig,Open-Meteo,11.1
2025-07-23 04:16:24,Pasay,Open-Meteo,11.1
2025-07-23 04:16:24,Pasay,Open-Meteo,11.1
2025-07-23 04:16:27,Manila,Open-Meteo,13.5
2025-07-23 04:16:27,Makati,Open-Meteo,11.1
2025-07-23 04:16:27,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:16:27,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:16:30,Quezon City,Open-Meteo,11.7
2025-07-23 04:16:30,Pasig,Open-Meteo,11.1
2025-07-23 04:16:31,Parañaque,Open-Meteo,11.1
2025-07-23 04:16:31,Parañaque,Open-Meteo,11.1
2025-07-23 04:16:33,Taguig,Open-Meteo,11.1
2025-07-23 04:16:33,Pasay,Open-Meteo,11.1
2025-07-23 04:16:34,Caloocan,Open-Meteo,13.5
2025-07-23 04:16:34,Caloocan,Open-Meteo,13.5
2025-07-23 04:16:36,Makati,Open-Meteo,11.1
2025-07-23 04:16:36,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:16:37,San Juan,Open-Meteo,11.7
2025-07-23 04:16:37,San Juan,Open-Meteo,11.7
2025-07-23 04:16:39,Pasig,Open-Meteo,11.1
2025-07-23 04:16:39,Parañaque,Open-Meteo,11.1
2025-07-23 04:16:40,Las Piñas,Open-Meteo,10.3
2025-07-23 04:16:40,Las Piñas,Open-Meteo,10.3
2025-07-23 04:16:42,Pasay,Open-Meteo,11.1
2025-07-23 04:16:42,Caloocan,Open-Meteo,13.5
2025-07-23 04:16:43,Marikina,Open-Meteo,11.7
2025-07-23 04:16:43,Marikina,Open-Meteo,11.7
2025-07-23 04:16:43,Manila,Open-Meteo,13.5
2025-07-23 04:16:45,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:16:45,San Juan,Open-Meteo,11.7
2025-07-23 04:16:46,Valenzuela,Open-Meteo,13.5
2025-07-23 04:16:46,Valenzuela,Open-Meteo,13.5
2025-07-23 04:16:46,Quezon City,Open-Meteo,11.7
2025-07-23 04:16:48,Parañaque,Open-Meteo,11.1
2025-07-23 04:16:49,Las Piñas,Open-Meteo,10.3
2025-07-23 04:16:49,Jakarta,Open-Meteo,124.8
2025-07-23 04:16:49,Jakarta,Open-Meteo,124.8
2025-07-23 04:16:49,Taguig,Open-Meteo,11.1
2025-07-23 04:16:51,Manila,Open-Meteo,13.5
2025-07-23 04:16:51,Caloocan,Open-Meteo,13.5
2025-07-23 04:16:52,Marikina,Open-Meteo,11.7
2025-07-23 04:16:52,Surabaya,Open-Meteo,78.5
2025-07-23 04:16:52,Surabaya,Open-Meteo,78.5
2025-07-23 04:16:52,Makati,Open-Meteo,11.1
2025-07-23 04:16:54,Quezon City,Open-Meteo,11.7
2025-07-23 04:16:54,San Juan,Open-Meteo,11.7
2025-07-23 04:16:55,Valenzuela,Open-Meteo,13.5
2025-07-23 04:16:55,Bandung,Open-Meteo,89.6
2025-07-23 04:16:55,Bandung,Open-Meteo,89.6
2025-07-23 04:16:55,Pasig,Open-Meteo,11.1
2025-07-23 04:16:57,Taguig,Open-Meteo,11.1
2025-07-23 04:16:58,Las Piñas,Open-Meteo,10.3
2025-07-23 04:16:58,Jakarta,Open-Meteo,124.8
2025-07-23 04:16:58,Medan,Open-Meteo,27.9
2025-07-23 04:16:58,Medan,Open-Meteo,27.9
2025-07-23 04:16:58,Pasay,Open-Meteo,11.1
2025-07-23 04:17:00,Makati,Open-Meteo,11.1
2025-07-23 04:17:01,Marikina,Open-Meteo,11.7
2025-07-23 04:17:01,Surabaya,Open-Meteo,78.5
2025-07-23 04:17:01,Semarang,Open-Meteo,34.1
2025-07-23 04:17:01,Semarang,Open-Meteo,34.1
2025-07-23 04:17:02,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:17:04,Pasig,Open-Meteo,11.1
2025-07-23 04:17:04,Valenzuela,Open-Meteo,13.5
2025-07-23 04:17:04,Bandung,Open-Meteo,89.6
2025-07-23 04:17:04,Makassar,Open-Meteo,30.5
2025-07-23 04:17:04,Makassar,Open-Meteo,30.5
2025-07-23 04:17:05,Parañaque,Open-Meteo,11.1
2025-07-23 04:17:07,Pasay,Open-Meteo,11.1
2025-07-23 04:17:07,Jakarta,Open-Meteo,124.8
2025-07-23 04:17:07,Medan,Open-Meteo,27.9
2025-07-23 04:17:07,Depok,Open-Meteo,124.8
2025-07-23 04:17:07,Depok,Open-Meteo,124.8
2025-07-23 04:17:08,Caloocan,Open-Meteo,13.5
2025-07-23 04:17:10,Surabaya,Open-Meteo,78.5
2025-07-23 04:17:10,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:17:10,Semarang,Open-Meteo,34.1
2025-07-23 04:17:10,Tangerang,Open-Meteo,83.8
2025-07-23 04:17:10,Tangerang,Open-Meteo,83.8
2025-07-23 04:17:11,San Juan,Open-Meteo,11.7
2025-07-23 04:17:13,Bandung,Open-Meteo,89.6
2025-07-23 04:17:13,Parañaque,Open-Meteo,11.1
2025-07-23 04:17:13,Makassar,Open-Meteo,30.5
2025-07-23 04:17:14,Las Piñas,Open-Meteo,10.3
2025-07-23 04:17:16,Medan,Open-Meteo,27.9
2025-07-23 04:17:16,Caloocan,Open-Meteo,13.5
2025-07-23 04:17:16,Depok,Open-Meteo,124.8
2025-07-23 04:17:17,Marikina,Open-Meteo,11.7
2025-07-23 04:17:19,Semarang,Open-Meteo,34.1
2025-07-23 04:17:19,San Juan,Open-Meteo,11.7
2025-07-23 04:17:19,Tangerang,Open-Meteo,83.8
2025-07-23 04:17:20,Valenzuela,Open-Meteo,13.5
2025-07-23 04:17:22,Makassar,Open-Meteo,30.5
2025-07-23 04:17:22,Las Piñas,Open-Meteo,10.3
2025-07-23 04:17:23,Jakarta,Open-Meteo,124.8
2025-07-23 04:17:25,Depok,Open-Meteo,124.8
2025-07-23 04:17:25,Marikina,Open-Meteo,11.7
2025-07-23 04:17:26,Surabaya,Open-Meteo,78.5
2025-07-23 04:17:28,Tangerang,Open-Meteo,83.8
2025-07-23 04:17:28,Valenzuela,Open-Meteo,13.5
2025-07-23 04:17:29,Bandung,Open-Meteo,89.6
2025-07-23 04:17:31,Jakarta,Open-Meteo,124.8
2025-07-23 04:17:32,Medan,Open-Meteo,27.9
2025-07-23 04:17:34,Surabaya,Open-Meteo,78.5
2025-07-23 04:17:35,Semarang,Open-Meteo,34.1
2025-07-23 04:17:37,Bandung,Open-Meteo,89.6
2025-07-23 04:17:38,Makassar,Open-Meteo,30.5
2025-07-23 04:17:40,Medan,Open-Meteo,27.9
2025-07-23 04:17:42,Depok,Open-Meteo,124.8
2025-07-23 04:17:43,Semarang,Open-Meteo,34.1
2025-07-23 04:17:45,Tangerang,Open-Meteo,83.8
2025-07-23 04:17:46,Makassar,Open-Meteo,30.5
2025-07-23 04:17:49,Depok,Open-Meteo,124.8
2025-07-23 04:17:53,Tangerang,Open-Meteo,83.8
2025-07-23 04:22:01,Manila,Open-Meteo,13.5
2025-07-23 04:22:01,Manila,Open-Meteo,13.5
2025-07-23 04:22:03,Manila,Open-Meteo,13.5
2025-07-23 04:22:03,Manila,Open-Meteo,13.5
2025-07-23 04:22:04,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:04,Manila,Open-Meteo,13.5
2025-07-23 04:22:04,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:04,Manila,Open-Meteo,13.5
2025-07-23 04:22:06,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:06,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:06,Manila,Open-Meteo,13.5
2025-07-23 04:22:06,Manila,Open-Meteo,13.5
2025-07-23 04:22:08,Taguig,Open-Meteo,11.1
2025-07-23 04:22:08,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:08,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:08,Taguig,Open-Meteo,11.1
2025-07-23 04:22:08,Manila,Open-Meteo,13.5
2025-07-23 04:22:08,Manila,Open-Meteo,13.5
2025-07-23 04:22:09,Taguig,Open-Meteo,11.1
2025-07-23 04:22:09,Taguig,Open-Meteo,11.1
2025-07-23 04:22:09,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:09,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:09,Manila,Open-Meteo,13.5
2025-07-23 04:22:09,Manila,Open-Meteo,13.5
2025-07-23 04:22:11,Makati,Open-Meteo,11.1
2025-07-23 04:22:11,Makati,Open-Meteo,11.1
2025-07-23 04:22:11,Manila,Open-Meteo,13.5
2025-07-23 04:22:11,Manila,Open-Meteo,13.5
2025-07-23 04:22:11,Taguig,Open-Meteo,11.1
2025-07-23 04:22:11,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:11,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:11,Taguig,Open-Meteo,11.1
2025-07-23 04:22:13,Makati,Open-Meteo,11.1
2025-07-23 04:22:13,Taguig,Open-Meteo,11.1
2025-07-23 04:22:13,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:13,Taguig,Open-Meteo,11.1
2025-07-23 04:22:13,Manila,Open-Meteo,13.5
2025-07-23 04:22:13,Manila,Open-Meteo,13.5
2025-07-23 04:22:13,Makati,Open-Meteo,11.1
2025-07-23 04:22:13,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:15,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:15,Manila,Open-Meteo,13.5
2025-07-23 04:22:15,Pasig,Open-Meteo,11.1
2025-07-23 04:22:15,Pasig,Open-Meteo,11.1
2025-07-23 04:22:15,Makati,Open-Meteo,11.1
2025-07-23 04:22:15,Manila,Open-Meteo,13.5
2025-07-23 04:22:16,Taguig,Open-Meteo,11.1
2025-07-23 04:22:16,Taguig,Open-Meteo,11.1
2025-07-23 04:22:16,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:16,Makati,Open-Meteo,11.1
2025-07-23 04:22:16,Makati,Open-Meteo,11.1
2025-07-23 04:22:16,Pasig,Open-Meteo,11.1
2025-07-23 04:22:17,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:17,Taguig,Open-Meteo,11.1
2025-07-23 04:22:18,Taguig,Open-Meteo,11.1
2025-07-23 04:22:18,Makati,Open-Meteo,11.1
2025-07-23 04:22:18,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:18,Pasig,Open-Meteo,11.1
2025-07-23 04:22:18,Manila,Open-Meteo,13.5
2025-07-23 04:22:18,Manila,Open-Meteo,13.5
2025-07-23 04:22:18,Manila,Open-Meteo,13.5
2025-07-23 04:22:18,Manila,Open-Meteo,13.5
2025-07-23 04:22:19,Taguig,Open-Meteo,11.1
2025-07-23 04:22:19,Manila,Open-Meteo,13.5
2025-07-23 04:22:19,Pasig,Open-Meteo,11.1
2025-07-23 04:22:19,Manila,Open-Meteo,13.5
2025-07-23 04:22:19,Pasay,Open-Meteo,11.1
2025-07-23 04:22:19,Taguig,Open-Meteo,11.1
2025-07-23 04:22:19,Makati,Open-Meteo,11.1
2025-07-23 04:22:19,Pasay,Open-Meteo,11.1
2025-07-23 04:22:19,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:19,Pasig,Open-Meteo,11.1
2025-07-23 04:22:19,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:19,Pasay,Open-Meteo,11.1
2025-07-23 04:22:19,Makati,Open-Meteo,11.1
2025-07-23 04:22:19,Pasig,Open-Meteo,11.1
2025-07-23 04:22:20,Manila,Open-Meteo,13.5
2025-07-23 04:22:20,Manila,Open-Meteo,13.5
2025-07-23 04:22:20,Taguig,Open-Meteo,11.1
2025-07-23 04:22:21,Makati,Open-Meteo,11.1
2025-07-23 04:22:21,Manila,Open-Meteo,13.5
2025-07-23 04:22:21,Taguig,Open-Meteo,11.1
2025-07-23 04:22:21,Pasay,Open-Meteo,11.1
2025-07-23 04:22:21,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:21,Manila,Open-Meteo,13.5
2025-07-23 04:22:21,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:21,Pasig,Open-Meteo,11.1
2025-07-23 04:22:22,Manila,Open-Meteo,13.5
2025-07-23 04:22:21,Makati,Open-Meteo,11.1
2025-07-23 04:22:22,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:22,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:21,Manila,Open-Meteo,13.5
2025-07-23 04:22:23,Manila,Open-Meteo,13.5
2025-07-23 04:22:23,Manila,Open-Meteo,13.5
2025-07-23 04:22:23,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:23,Makati,Open-Meteo,11.1
2025-07-23 04:22:23,Taguig,Open-Meteo,11.1
2025-07-23 04:22:23,Pasig,Open-Meteo,11.1
2025-07-23 04:22:23,Pasay,Open-Meteo,11.1
2025-07-23 04:22:23,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:23,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:23,Makati,Open-Meteo,11.1
2025-07-23 04:22:23,Taguig,Open-Meteo,11.1
2025-07-23 04:22:23,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:23,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:23,Pasig,Open-Meteo,11.1
2025-07-23 04:22:23,Pasay,Open-Meteo,11.1
2025-07-23 04:22:23,Makati,Open-Meteo,11.1
2025-07-23 04:22:23,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:24,Manila,Open-Meteo,13.5
2025-07-23 04:22:24,Pasay,Open-Meteo,11.1
2025-07-23 04:22:23,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:25,Manila,Open-Meteo,13.5
2025-07-23 04:22:26,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:26,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:26,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:26,Pasig,Open-Meteo,11.1
2025-07-23 04:22:26,Taguig,Open-Meteo,11.1
2025-07-23 04:22:26,Manila,Open-Meteo,13.5
2025-07-23 04:22:26,Pasig,Open-Meteo,11.1
2025-07-23 04:22:26,Makati,Open-Meteo,11.1
2025-07-23 04:22:26,Taguig,Open-Meteo,11.1
2025-07-23 04:22:27,Pasay,Open-Meteo,11.1
2025-07-23 04:22:27,Taguig,Open-Meteo,11.1
2025-07-23 04:22:27,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:27,Manila,Open-Meteo,13.5
2025-07-23 04:22:27,Manila,Open-Meteo,13.5
2025-07-23 04:22:27,Taguig,Open-Meteo,11.1
2025-07-23 04:22:27,Manila,Open-Meteo,13.5
2025-07-23 04:22:27,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:28,Taguig,Open-Meteo,11.1
2025-07-23 04:22:28,Pasay,Open-Meteo,11.1
2025-07-23 04:22:28,Parañaque,Open-Meteo,11.1
2025-07-23 04:22:28,Parañaque,Open-Meteo,11.1
2025-07-23 04:22:28,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:28,Taguig,Open-Meteo,11.1
2025-07-23 04:22:28,Parañaque,Open-Meteo,11.1
2025-07-23 04:22:28,Pasig,Open-Meteo,11.1
2025-07-23 04:22:28,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:28,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:28,Taguig,Open-Meteo,11.1
2025-07-23 04:22:28,Pasay,Open-Meteo,11.1
2025-07-23 04:22:28,Makati,Open-Meteo,11.1
2025-07-23 04:22:28,Manila,Open-Meteo,13.5
2025-07-23 04:22:28,Manila,Open-Meteo,13.5
2025-07-23 04:22:28,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:29,Pasig,Open-Meteo,11.1
2025-07-23 04:22:29,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:29,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:29,Makati,Open-Meteo,11.1
2025-07-23 04:22:29,Taguig,Open-Meteo,11.1
2025-07-23 04:22:29,Pasig,Open-Meteo,11.1
2025-07-23 04:22:29,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:30,Makati,Open-Meteo,11.1
2025-07-23 04:22:30,Taguig,Open-Meteo,11.1
2025-07-23 04:22:30,Taguig,Open-Meteo,11.1
2025-07-23 04:22:30,Pasay,Open-Meteo,11.1
2025-07-23 04:22:30,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:30,Pasay,Open-Meteo,11.1
2025-07-23 04:22:30,Makati,Open-Meteo,11.1
2025-07-23 04:22:30,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:30,Pasig,Open-Meteo,11.1
2025-07-23 04:22:30,Parañaque,Open-Meteo,11.1
2025-07-23 04:22:31,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:31,Taguig,Open-Meteo,11.1
2025-07-23 04:22:30,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:31,Makati,Open-Meteo,11.1
2025-07-23 04:22:31,Taguig,Open-Meteo,11.1
2025-07-23 04:22:30,Makati,Open-Meteo,11.1
2025-07-23 04:22:31,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:31,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:31,Caloocan,Open-Meteo,13.5
2025-07-23 04:22:31,Makati,Open-Meteo,11.1
2025-07-23 04:22:31,Makati,Open-Meteo,11.1
2025-07-23 04:22:32,Parañaque,Open-Meteo,11.1
2025-07-23 04:22:32,Makati,Open-Meteo,11.1
2025-07-23 04:22:32,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:32,Pasay,Open-Meteo,11.1
2025-07-23 04:22:32,Parañaque,Open-Meteo,11.1
2025-07-23 04:22:32,Taguig,Open-Meteo,11.1
2025-07-23 04:22:32,Taguig,Open-Meteo,11.1
2025-07-23 04:22:32,Taguig,Open-Meteo,11.1
2025-07-23 04:22:32,Makati,Open-Meteo,11.1
2025-07-23 04:22:32,Caloocan,Open-Meteo,13.5
2025-07-23 04:22:32,Parañaque,Open-Meteo,11.1
2025-07-23 04:22:32,Pasay,Open-Meteo,11.1
2025-07-23 04:22:32,Pasig,Open-Meteo,11.1
2025-07-23 04:22:32,Pasay,Open-Meteo,11.1
2025-07-23 04:22:32,Taguig,Open-Meteo,11.1
2025-07-23 04:22:32,Caloocan,Open-Meteo,13.5
2025-07-23 04:22:32,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:32,Pasig,Open-Meteo,11.1
2025-07-23 04:22:32,Quezon City,Open-Meteo,11.7
2025-07-23 04:22:34,Makati,Open-Meteo,11.1
2025-07-23 04:22:34,Makati,Open-Meteo,11.1
2025-07-23 04:22:34,Parañaque,Open-Meteo,11.1
2025-07-23 04:22:34,Taguig,Open-Meteo,11.1
2025-07-23 04:22:34,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:34,Makati,Open-Meteo,11.1
2025-07-23 04:22:34,Pasig,Open-Meteo,11.1
2025-07-23 04:22:34,Pasig,Open-Meteo,11.1
2025-07-23 04:22:34,Makati,Open-Meteo,11.1
2025-07-23 04:22:34,Caloocan,Open-Meteo,13.5
2025-07-23 04:22:34,Mandaluyong,Open-Meteo,11.1
2025-07-23 04:22:34,Taguig,Open-Meteo,11.1
2025-07-23 04:22:34,San Juan,Open-Meteo,11.7
2025-07-23 04:22:34,Pasig,Open-Meteo,11.1
2025-07-23 04:22:34,Pasay,Open-Meteo,11.1
2025-07-23 04:22:34,Parañaque,Open-Meteo,11.1
